,Id,Latitude,Longitude,City,PR,Direction,DEC,CPM,Size,Price,Prime,B01001001,B01001002,B01001003,B01001004,B01001005,B01001006,B01001007,B01001008,B01001009,B01001010,B01001011,B01001012,B01001013,B01001014,B01001015,B01001016,B01001017,B01001018,B01001019,B01001020,B01001021,B01001022,B01001023,B01001024,B01001025,B01001026,B01001027,B01001028,B01001029,B01001030,B01001031,B01001032,B01001033,B01001034,B01001035,B01001036,B01001037,B01001038,B01001039,B01001040,B01001041,B01001042,B01001043,B01001044,B01001045,B01001046,B01001047,B01001048,B01001049,B01002001,B01002002,B01002003,B08008001,B08008002,B08008003,B08008004,B08008006,B08008007,B08008008,B08008009,B08008011,B08008012,B08008013,B08008014,B09019001,B09019002,B09019003,B09019004,B09019005,B09019006,B09019007,B09019008,B09019009,B09019010,B09019011,B09019012,B09019013,B09019014,B09019015,B09019016,B09019017,B09019018,B09019019,B09019020,B09019021,B09019022,B09019023,B09019025,B09019026,B14002001,B14002002,B14002003,B14002004,B14002005,B14002006,B14002007,B14002008,B14002010,B14002011,B14002012,B14002013,B14002014,B14002015,B14002016,B14002017,B14002018,B14002019,B14002020,B14002021,B14002022,B14002023,B14002024,B14002025,B14002026,B14002027,B14002028,B14002029,B14002031,B14002032,B14002034,B14002035,B14002036,B14002037,B14002038,B14002039,B14002040,B14002041,B14002042,B14002043,B14002044,B14002045,B14002046,B14002047,B14002048,B14002049,B14003001,B14003002,B14003003,B14003004,B14003005,B14003006,B14003007,B14003008,B14003009,B14003010,B14003011,B14003012,B14003013,B14003014,B14003015,B14003016,B14003017,B14003018,B14003019,B14003020,B14003021,B14003022,B14003026,B14003027,B14003028,B14003029,B14003030,B14003031,B14003032,B14003033,B14003034,B14003035,B14003036,B14003037,B14003038,B14003039,B14003040,B14003042,B14003043,B14003044,B14003045,B14003046,B14003047,B14003048,B14003049,B14003050,B14003054,B14003055,B14003056,B14003057,B14004001,B14004002,B14004003,B14004005,B14004006,B14004007,B14004008,B14004010,B14004011,B14004012,B14004013,B14004014,B14004015,B14004016,B14004017,B14004018,B14004019,B14004021,B14004022,B14004023,B14004024,B14004026,B14004027,B14004028,B14004029,B14004030,B14004031,B14004032,B14004033,B14007001,B14007002,B14007003,B14007004,B14007005,B14007006,B14007007,B14007008,B14007009,B14007010,B14007011,B14007012,B14007013,B14007014,B14007015,B14007016,B14007017,B14007018,B14007019,B15002001,B15002002,B15002003,B15002004,B15002005,B15002006,B15002007,B15002008,B15002009,B15002010,B15002011,B15002012,B15002013,B15002014,B15002015,B15002016,B15002017,B15002018,B15002019,B15002020,B15002021,B15002022,B15002023,B15002024,B15002025,B15002026,B15002027,B15002028,B15002029,B15002030,B15002031,B15002032,B15002033,B15002034,B15002035,B23025001,B23025002,B23025003,B23025004,B23025005,B23025006,B23025007,B24080001,B24080002,B24080003,B24080004,B24080005,B24080006,B24080007,B24080008,B24080009,B24080010,B24080012,B24080013,B24080014,B24080015,B24080016,B24080017,B24080018,B24080019,B24080020,B25002001,B25002002,B25002003,B25003001,B25003002,B25003003,B25034001,B25034003,B25034004,B25034005,B25034006,B25034007,B25034008,B25034009,B25034010,B25034011,Apartments,Chapel,Church,Commercial_building,Concert_hall,Construction,Detached,Dormitory,Garage,Government,Grandstand,House,Hut,Industrial_building,Manufacture,Office,Part,Public,Residential_building,Retail_building,Semidetached_house,Service_building,Shed,Static_caravan,Storage_tank,Terminal,Terrace,Train_station,Warehouse,Arts_centre,Artwork,Atm,Attraction,Bakery,Bank,Bar,Beauty_shop,Bench,Beverages,Bicycle_rental,Bicycle_shop,Bookshop,Butcher,Cafe,Car_dealership,Car_rental,Car_wash,Chemist,Cinema,Clinic,Clothes,College,Comms_tower,Community_centre,Convenience,Courthouse,Dentist,Department_store,Doctors,Dog_park,Doityourself,Embassy,Fast_food,Fire_station,Florist,Food_court,Fountain,Furniture_shop,Garden_centre,Gift_shop,Golf_course,Graveyard,Greengrocer,Guesthouse,Hairdresser,Hospital,Hostel,Hotel,Jeweller,Kindergarten,Kiosk,Laundry,Library,Mall,Market_place,Memorial,Mobile_phone_shop,Monument,Motel,Museum,Nightclub,Nursing_home,Optician,Park,Pharmacy,Pitch,Playground,Police,Post_box,Post_office,Prison,Pub,Public_building,Restaurant,Ruins,School,Shelter,Shoe_shop,Sports_centre,Sports_shop,Stadium,Stationery,Supermarket,Swimming_pool,Telephone,Theatre,Theme_park,Toilet,Tourist_info,Tower,Town_hall,Travel_agent,University,Vending_any,Vending_parking,Veterinary,Viewpoint,Wastewater_plant,Water_tower,Zoo,Allotments,Cemetery,Commercial_landuse,Farmland,Forest,Grass,Industrial_landuse,Meadow,Military_landuse,Nature_reserve,Recreation_ground,Residential_landuse,Retail_landuse,Scrub_landuse,Cycleway,Footway,Motorway,Motorway_link,Path_way,Pedestrian,Primary,Primary_link,Residential,Secondary,Secondary_link,Service,Steps,Tertiary,Tertiary_link,Track,Trunk,Trunk_link,Unclassified_way,Total_roads,Crossing,Fuel,Motorway_junction,Parking_bicycle,Parking_multistorey,Bus_stop,Street_lamp,Traffic_signals,Turning_circle,Parking,Building_count,Building_area
0,1,18.412131,-67.152267,Aguadilla,PR2,Inbound,56300,3.56,17.07,6200,no,301661,163715,10260.0,7125.0,11143,6058.0,6287.0,3950.0,2559.0,5163,9799,4756,9300,4438,9938,12935,14359,2788,10675,3285,3593,10593,6330,4851,3532,137946,2184.0,4069.0,7280.0,4542,2298.0,545.0,2230.0,4367.0,9792,7915,10077,8547.0,6722,9558,8577,4414,6491,3913.0,4078,12465,7623,6580.0,3681.0,4560,4649,4801,72652,17332.0,12484.0,4848.0,44519,8752.0,5834.0,2917.0,28133,8580.0,6650.0,1931.0,301661,301532,123778,64747,24803,39944,59031,15591,43441,45483,591.9747899159664,6896,1058.7385620915034,98313,96535,798.0,980.0,10304,5129.0,6616.0,56.0,1108.0,2216.0,60.0,129.0,296098,159024,46283,5520.0,5520.0,1486.9115646258504,1327.8654970760233,1210.7,6008.0,4270.0,1738.0,9547.0,7409.0,2138.0,9152,5724.0,3428.0,14988,3663.0,11325,1068.0,1733.8292682926829,1068.0,112742,137074,25171,727.0,429.0,25.0,25.0,3498.0,3260.0,238.0,4565.0,4283.0,282.0,7271,4616.0,2655.0,4701,4350.0,352.0,4384.0,3260.0,1124.0,111903,296098,159024,26586,5520.0,5451.0,7516.0,2461.0,3718.0,1903.0,18.0,917.9863945578231,19697,1155.1632653061224,1180.0,3338.0,2529.0,1409.0,7084.0,3900.0,257.0,112742,50.0,1160.0,2685.0,10637,96358,137074,20223,429.0,2857.0,5256.0,3643.0,1384.0,3346.0,2057.0,1251.0,4948,238.0,2024.0,899.0,334.0,17.0,1124.0,14.0,111903,585.0,580.0,3778.0,14526,91460,259600,135187,3663.0,3645.0,18.0,827.1944444444445,12393,8492.0,3900.0,1436.1722222222222,119131,6058.0,5821,10637,96615,124414,7609.0,4302.0,2057.0,1251.0,1476.0,337.0,1124.0,14.0,115329,4542,4801,14526,91460,296098,71453,6247.0,25.0,1845.0,4464.0,1931.0,1268.0,6562.0,4539.0,1115.0,1896.0,4515.0,4265.0,1988.0,5655.0,19689,5451.0,224645,221602,111170,4400.0,10277.0,2320.0,8068.0,7644.0,2886.0,1965.0,1502.0,28371,2417.0,14288.0,8143,16313,1620.0,686.0,270.0,110432,3376.0,6957.0,3381.0,4108.0,7102.0,2778.0,1591.0,952.0,23590,22.0,8229,12319,26759,7868,3675.422110552764,1400.0,256977,94769,94151,76778,17373,618.0,162208,76778,47581,35752,33774,1979.0,861.0,843.0,5040.0,1855.4416243654823,5084.0,29198,13572,10724,2848.0,275.0,2557.0,11244,899.0,650.0,169943,123778,46165,123778,70500,53278,169943,19.0,27819,17136,23711,41375,27192,11034,13400.0,8257.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,28,0,0,38,0,4,1,0,2,1,2,76,0,2,1,0,0,0,0,5,0,7,381,93635
1,2,18.44375,-66.028556,Carolina,PR26,Outbound,142500,0.93,17.07,4123,no,140433,69438,2072.0,381.0,1879,486.0,1395.0,937.0,842.0,2227,4832,5357,5125,6265,4237,1576,6969,3154,2797,669,4920,6409,3077,876,2959,70996,7911.0,529.0,3223.0,297,1660.0,356.0,3882.0,1403.0,4617,3944,3932,1682.0,3631,3077,6877,3271,9381,3696.0,2286,4878,2199,3930.0,2246.0,4019,3802,4490,71016,71016.0,18132.0,52884.0,39138,39138.0,10715.0,28423.0,31878,31878.0,7417.0,24460.0,140433,140124,70262,42755,15625,27129,27507,14103,13404,22272,670.8,8054,906.0,23603,22880,2490.3333333333335,724.0,3456,6933.0,2814.0,1223.0,3111.3529411764707,648.0,1177.0,309.0,139042,68046,9979,680.0,1089.1333333333334,680.0,1139.5454545454545,1210.0,381.0,4869.277777777777,381.0,1156.0,5061.333333333333,1156.0,1250,3479.6666666666665,1250.0,4552,1982.0,2570,1959.0,609.0,1350.0,58067,70996,11109,1628.076923076923,1196.5,1658.3333333333333,1095.8125,529.0,4991.444444444444,529.0,1544.0,4532.444444444444,1544.0,2783,416.0,2368.0,5196,692.0,4503.0,1057.0,241.0,816.0,59887,139042,68046,2591,1073.0666666666666,4630.611111111111,5761.388888888889,2995.222222222222,321.0,1445.0,574.0,251.0,7388,680.0,381.0,1879.0,486.0,278.0,1679.0,839.0,1166.0,58067,674.3846153846154,796.0,882.0,8776,47613,70996,1349,1296.5454545454545,5939.666666666667,4212.833333333333,221.0,194.0,644.0,49.0,241.0,9759,529.0,3223.0,76.0,828.0,3639.0,637.0,827.0,59887,2495.181818181818,637.0,1358.0,7874,50018,132348,65105,2591.0,1766.0,574.0,251.0,3921,1916.0,839.0,1166.0,58593,486.0,1718,8776,47613,67243,934.0,644.0,49.0,241.0,5319.0,3855.0,637.0,827.0,60991,297,2802,7874,50018,139042,21088,680.0,2354.6111111111113,3617.1666666666665,5026.6875,811.0,100.0,766.0,1242.0,691.0,4941.5,2403.0,221.0,562.0,847.0,9748,3016.0,117954,118864,59219,49.0,2142.9166666666665,2298.0,605.0,43.0,3118.6666666666665,906.0,281.0,2801,1303.4444444444443,9038.0,6504,21840,5365.0,5442.0,4046.0,59645,884.0,2769.3333333333335,2625.294117647059,1149.0,41.0,1179.6875,1378.3333333333333,540.0,6288,2343.0,7228,9807,18420,7615,3119.0,2214.0,132089,78371,78236,71948,6288,135.0,53719,71948,39676,26031,21466,4566.0,1190.0,281.0,934.0,1789.0,8847.0,32272,21871,20938,933.0,1192.0,803.0,2794,1549.0,4063.0,103979,70262,33717,70262,45464,24798,103979,2417.1,4239,5535,12467,47189,23421,10090,1039.0,3097.176470588235,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,3,0,0,0,19,2,2,0,0,1,0,29,0,0,8,5,0,0,0,0,0,1,67,7,1,1,0,0,1,0,1,1,6,368,108548
2,3,18.41117,-66.22324,Toa Baja,PR22,Inbound,82500,2.42,17.07,6200,no,520288,235937,20051.0,11443.0,13000,1207.0,7735.0,3352.0,1757.0,9337,24686,21760,20397,3904,8685,13827,14877,8570,10836,7380,3968,9800,9225,5699,5648,284351,7235.0,19786.0,17175.0,7832,5631.0,4502.0,3244.0,13648.0,27532,18022,19492,14310.0,10409,19600,20461,7981,13349,9399.0,16299,11314,7631,4034.0,5465.0,3921,3832,3984,170132,156066.0,7669.0,148397.0,86529,78136.0,2027.0,76109.0,83603,77930.0,5643.0,72287.0,520288,519739,190323,66950,18925,48024,123373,23678,99695,84402,591.9747899159664,25192,492.0,178464,175624,2839.0,164.0,28994,4501.0,3049.0,1336.2148760330579,2988.7551020408164,1354.0,988.0,549.0,504955,223811,41244,2853.0,2853.0,1486.9115646258501,1268.0,1268.0,10175.0,8209.0,1965.0,13000.0,4758.0,8242.0,1458,1458.0,3535.0833333333335,8305,5135.0,3170,4184.0,4184.0,2132.4171122994653,182567,281144,67891,1464.0,1464.0,1658.596590909091,1431.2898550724638,17567.0,10263.0,7304.0,14914.0,12695.0,2219.0,12313,12313.0,298.0,15912,12545.0,3367.0,5722.0,2615.0,3107.0,213253,504955,223811,27866,2853.0,9477.0,4758.0,953.5,1458.0,5706.0,3614.0,917.9863945578232,13377,1155.1632653061224,1965.0,8242.0,2571.1055276381912,3170.0,3507.106280193237,939.0,1521.8784530386743,182567,5072.0,3107.0,8740.0,42832,122817,281144,51894,1464.0,10263.0,17175.0,7832.0,4058.0,4366.0,5785.0,951.0,15997,9523.0,164.0,298.0,327.5,3367.0,3107.0,89.5,213253,2563.0,1574.0,13661.0,36662,158792,431599,191443,9320.0,5706.0,3614.0,827.1944444444445,3170,3170.0,939.0,1436.1722222222222,178953,1207.0,13305,42832,122817,240156,15160.0,8424.0,5785.0,951.0,6474.0,3367.0,3107.0,89.5,218522,7832,15235,36662,158792,504955,109135,4317.0,1268.0,3739.0,11043.0,10741.0,2219.0,10144.0,6659.0,1078.0,10033.0,4480.0,521.5,5307.0,3984.0,24217,9906.0,395820,374560,169262,327.5,3090.0,3043.0,8939.0,6548.0,8663.0,1830.0,2726.0,46550,5579.0,23674.0,19318,30871,7101.0,4052.825,1331.0,205297,194.0,1537.0,4217.0,13359.0,4471.0,3586.0,1318.0,2727.0,48950,4882.0,18732,35626,56916,7201,3675.422110552764,1775.0,431599,214145,211546,175008,36537,2599.0,217453,175008,86707,71780,67608,4172.0,1744.243654822335,685.5,6277.0,208.5,8650.0,88301,57457,56432,1025.0,6340.0,298.0,15771,4168.0,4565.0,221825,190323,31502,190323,141642,48681,221825,1877.5,9491,22096,83563,68109,18955,6657,4882.0,8072.0,0,1,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5,0,2,0,0,0,32,0,0,8,0,4,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,3,643,130732
3,4,18.41117,-66.22324,Toa Baja,PR22,Outbound,82500,2.42,17.07,6200,no,520288,235937,20051.0,11443.0,13000,1207.0,7735.0,3352.0,1757.0,9337,24686,21760,20397,3904,8685,13827,14877,8570,10836,7380,3968,9800,9225,5699,5648,284351,7235.0,19786.0,17175.0,7832,5631.0,4502.0,3244.0,13648.0,27532,18022,19492,14310.0,10409,19600,20461,7981,13349,9399.0,16299,11314,7631,4034.0,5465.0,3921,3832,3984,170132,156066.0,7669.0,148397.0,86529,78136.0,2027.0,76109.0,83603,77930.0,5643.0,72287.0,520288,519739,190323,66950,18925,48024,123373,23678,99695,84402,591.9747899159664,25192,492.0,178464,175624,2839.0,164.0,28994,4501.0,3049.0,1336.2148760330579,2988.7551020408164,1354.0,988.0,549.0,504955,223811,41244,2853.0,2853.0,1486.9115646258501,1268.0,1268.0,10175.0,8209.0,1965.0,13000.0,4758.0,8242.0,1458,1458.0,3535.0833333333335,8305,5135.0,3170,4184.0,4184.0,2132.4171122994653,182567,281144,67891,1464.0,1464.0,1658.596590909091,1431.2898550724638,17567.0,10263.0,7304.0,14914.0,12695.0,2219.0,12313,12313.0,298.0,15912,12545.0,3367.0,5722.0,2615.0,3107.0,213253,504955,223811,27866,2853.0,9477.0,4758.0,953.5,1458.0,5706.0,3614.0,917.9863945578232,13377,1155.1632653061224,1965.0,8242.0,2571.1055276381912,3170.0,3507.106280193237,939.0,1521.8784530386743,182567,5072.0,3107.0,8740.0,42832,122817,281144,51894,1464.0,10263.0,17175.0,7832.0,4058.0,4366.0,5785.0,951.0,15997,9523.0,164.0,298.0,327.5,3367.0,3107.0,89.5,213253,2563.0,1574.0,13661.0,36662,158792,431599,191443,9320.0,5706.0,3614.0,827.1944444444445,3170,3170.0,939.0,1436.1722222222222,178953,1207.0,13305,42832,122817,240156,15160.0,8424.0,5785.0,951.0,6474.0,3367.0,3107.0,89.5,218522,7832,15235,36662,158792,504955,109135,4317.0,1268.0,3739.0,11043.0,10741.0,2219.0,10144.0,6659.0,1078.0,10033.0,4480.0,521.5,5307.0,3984.0,24217,9906.0,395820,374560,169262,327.5,3090.0,3043.0,8939.0,6548.0,8663.0,1830.0,2726.0,46550,5579.0,23674.0,19318,30871,7101.0,4052.825,1331.0,205297,194.0,1537.0,4217.0,13359.0,4471.0,3586.0,1318.0,2727.0,48950,4882.0,18732,35626,56916,7201,3675.422110552764,1775.0,431599,214145,211546,175008,36537,2599.0,217453,175008,86707,71780,67608,4172.0,1744.243654822335,685.5,6277.0,208.5,8650.0,88301,57457,56432,1025.0,6340.0,298.0,15771,4168.0,4565.0,221825,190323,31502,190323,141642,48681,221825,1877.5,9491,22096,83563,68109,18955,6657,4882.0,8072.0,0,1,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5,0,2,0,0,0,32,0,0,8,0,4,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,3,643,130732
4,5,18.42294,-66.15216,Catano,PR22,Inbound,97500,2.05,17.07,6200,no,246259,188850,4494.0,7183.333333333333,2332,4664.0,382.0,2035.0,5342.0,14119,30570,25482,25991,20734,11787,15476,4537,2205,3222,1993,2374,4113,3434,806,2756,57410,4918.0,466.0,3562.0,933,424.0,3875.3333333333335,1799.3333333333333,1484.0,6657,3053,4325,1738.0,890,4537,2417,1187,1442,466.0,3434,4113,5003,3392.0,2968.0,1573,1535,2175,33454,33454.0,9243.0,24210.0,17130,17130.0,3816.0,13314.0,16324,16324.0,5427.0,10897.0,246259,101082,42739,18274,4070,14204,24465,12466,11999,16875,591.9747899159664,6487,125.0,25694,25694,1406.1409395973155,1369.3333333333333,3562,3138.0,2586.0,646.0,2214.6666666666665,2448.6666666666665,1199.3333333333333,145178.0,239475,185712,18444,1357.0,297.0,1060.0,1891.3333333333333,1430.0,3908.0,2093.3333333333335,1814.6666666666667,2586.0,1357.0,1230.0,6148,1823.0,4325.0,8353,2714.0,5639,200.0,78.0,123.0,167268,53763,10600,1272.0,1272.0,738.0,738.0,466.0,466.0,994.0,3562.0,3562.0,908.6666666666666,1145,933.0,212.0,1060,424.0,636.0,3095.0,1199.3333333333333,3095.0,43163,239475,185712,6190,297.0,4446.0,1357.0,848.0,461.3333333333333,551.0,1738.0,1399.0,12254,1060.0,2737.3333333333335,975.0,3350.0,1350.6666666666667,2926.0,2162.0,1781.0,167268,1338.0,382.0,18020.0,52152,96248,53763,6657,1272.0,466.0,3562.0,933.0,424.0,553.3333333333334,646.0,904.9216867469879,3943,968.6666666666666,934.0,1749.3333333333333,3460.0,551.0,1908.0,1484.0,43163,75.0,322.6666666666667,933.0,7802,34429,230486,182023,2714.0,551.0,1484.0,678.0,5639,2926.0,2035.0,678.0,173670,4664.0,18402,52534,98071,48463,424.0,424.0,646.0,865.1595092024539,3731.0,551.0,1738.0,1442.0,44308,933,933,7971,34471,239475,29044,2629.0,2629.3333333333335,2076.0,466.0,1832.0,4638.666666666667,2968.0,1272.0,6902.0,1908.0,678.0,2714.0,1060.0,2841.0,9413,3095.0,210431,201103,155481,2205.0,2841.0,6190.0,11914.0,14416.0,10134.0,11321.0,1654.0,53678,2035.0,14458.0,7505,11151,2290.0,1484.0,2205.0,45622,424.0,1018.0,806.0,42.0,2629.0,1292.0,890.0,692.0,6021,339.0,4367,2502,17893,4070,3816.0,806.0,227858,42909,42909,33538,9370,25.0,184949,33538,17130,12762,11787,975.0,382.0,339.0,339.0,1444.0,3307.0,16409,9625,9625,63.0,1272.0,339.0,3222,895.3333333333334,1950.0,50795,42739,8056,42739,26246,16494,50795,721.0,5809,5809,2629,12042,19928,3095,763.0,660.6666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,5,4,1,1,0,0,3,0,0,9,0,0,0,0,0,0,0,25,0,1,1,0,0,0,0,0,0,1,67,130382
5,6,18.42294,-66.15216,Catano,PR22,Outbound,97500,2.05,17.07,6200,no,246259,188850,4494.0,7183.333333333333,2332,4664.0,382.0,2035.0,5342.0,14119,30570,25482,25991,20734,11787,15476,4537,2205,3222,1993,2374,4113,3434,806,2756,57410,4918.0,466.0,3562.0,933,424.0,3875.3333333333335,1799.3333333333333,1484.0,6657,3053,4325,1738.0,890,4537,2417,1187,1442,466.0,3434,4113,5003,3392.0,2968.0,1573,1535,2175,33454,33454.0,9243.0,24210.0,17130,17130.0,3816.0,13314.0,16324,16324.0,5427.0,10897.0,246259,101082,42739,18274,4070,14204,24465,12466,11999,16875,591.9747899159664,6487,125.0,25694,25694,1406.1409395973155,1369.3333333333333,3562,3138.0,2586.0,646.0,2214.6666666666665,2448.6666666666665,1199.3333333333333,145178.0,239475,185712,18444,1357.0,297.0,1060.0,1891.3333333333333,1430.0,3908.0,2093.3333333333335,1814.6666666666667,2586.0,1357.0,1230.0,6148,1823.0,4325.0,8353,2714.0,5639,200.0,78.0,123.0,167268,53763,10600,1272.0,1272.0,738.0,738.0,466.0,466.0,994.0,3562.0,3562.0,908.6666666666666,1145,933.0,212.0,1060,424.0,636.0,3095.0,1199.3333333333333,3095.0,43163,239475,185712,6190,297.0,4446.0,1357.0,848.0,461.3333333333333,551.0,1738.0,1399.0,12254,1060.0,2737.3333333333335,975.0,3350.0,1350.6666666666667,2926.0,2162.0,1781.0,167268,1338.0,382.0,18020.0,52152,96248,53763,6657,1272.0,466.0,3562.0,933.0,424.0,553.3333333333334,646.0,904.9216867469879,3943,968.6666666666666,934.0,1749.3333333333333,3460.0,551.0,1908.0,1484.0,43163,75.0,322.6666666666667,933.0,7802,34429,230486,182023,2714.0,551.0,1484.0,678.0,5639,2926.0,2035.0,678.0,173670,4664.0,18402,52534,98071,48463,424.0,424.0,646.0,865.1595092024539,3731.0,551.0,1738.0,1442.0,44308,933,933,7971,34471,239475,29044,2629.0,2629.3333333333335,2076.0,466.0,1832.0,4638.666666666667,2968.0,1272.0,6902.0,1908.0,678.0,2714.0,1060.0,2841.0,9413,3095.0,210431,201103,155481,2205.0,2841.0,6190.0,11914.0,14416.0,10134.0,11321.0,1654.0,53678,2035.0,14458.0,7505,11151,2290.0,1484.0,2205.0,45622,424.0,1018.0,806.0,42.0,2629.0,1292.0,890.0,692.0,6021,339.0,4367,2502,17893,4070,3816.0,806.0,227858,42909,42909,33538,9370,25.0,184949,33538,17130,12762,11787,975.0,382.0,339.0,339.0,1444.0,3307.0,16409,9625,9625,63.0,1272.0,339.0,3222,895.3333333333334,1950.0,50795,42739,8056,42739,26246,16494,50795,721.0,5809,5809,2629,12042,19928,3095,763.0,660.6666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,5,4,1,1,0,0,3,0,0,9,0,0,0,0,0,0,0,25,0,1,1,0,0,0,0,0,0,1,67,130382
